1,0,2,0,0,0,0,0,0,0,0,0,0,46,4,0,0,0,6,14,4,2,4,2,2,0,0,0,0,0,2,4,10,4,8,4,6,4,4,0,0,2,0,10,0,0,0,2,4,6,0,0,4,6,8,8,12,0,2,2,8,8,18,0,10,4,6,4,20,8,14,4,4,8,0,2,4,0,2,0,0,8,0,14,4,14,0,2,0,0,0,0,0,0,14,0,0,0,4,0,0,0,4,2,0,8,8,0,4,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,60,4,0,0,0,10,24,6,14,6,4,4,2,4,0,0,0,14,8,12,0,2,12,4,0,0,0,0,0,0,4,4,4,4,0,8,14,0,6,6,0,8,10,8,0,0,6,2,4,10,0,8,2,8,10,2,14,10,8,6,2,0,0,6,0,8,0,0,10,0,26,0,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,0,0,0,0,0,0,0,0,8,50,2,0,0,0,8,10,2,2,4,0,0,0,0,0,0,0,0,10,6,0,0,6,0,0,2,0,0,2,0,4,2,2,4,4,0,2,0,2,0,0,2,0,0,0,0,6,6,14,10,0,0,0,6,12,2,8,18,6,2,8,0,0,6,0,0,2,0,4,4,18,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,0,0,0,0,0,0,0,0,2,66,4,0,0,0,4,24,2,6,4,2,6,6,6,0,0,0,0,8,18,12,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,14,0,30,20,6,14,14,0,4,14,0,4,6,0,0,2,4,12,6,10,8,14,6,0,8,0,2,0,0,2,2,2,12,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0,0,0,0,8,52,2,0,0,0,0,28,0,2,0,0,2,8,10,0,0,0,2,8,4,0,2,6,4,0,0,0,0,0,0,2,4,0,2,4,6,10,44,0,2,4,2,0,4,0,4,6,4,0,6,0,0,2,12,14,16,10,16,10,10,4,10,2,4,0,0,0,0,8,4,10,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,14,0,30,4,0,0,0,0,70,4,18,0,0,0,0,0,0,0,0,4,4,2,4,6,8,0,22,20,2,0,2,2,12,26,0,0,0,0,6,2,2,0,0,10,0,0,0,2,28,0,4,0,14,14,2,0,4,10,16,2,2,6,2,0,2,14,0,0,0,4,0,0,4,8,4,2,0,6,6,6,0,0,4,0,0,16,0,0,0,0,0,8,14,22,0,0,0,2,0,0,0,0,0,2,4,2,2,2,2,0,6,0,0,2,6,8,4,0,0,0,2,0,0,112,4,12
2,0,2,0,2,2,6,0,0,0,2,14,4,4,0,0,0,76,18,16,0,4,6,2,2,4,2,14,4,24,2,2,0,0,10,4,10,4,0,6,0,12,26,0,0,0,0,0,8,14,0,0,0,0,0,6,4,4,2,4,4,14,10,4,0,4,6,8,8,0,10,2,2,2,4,0,2,0,0,0,2,4,0,0,2,8,10,0,2,0,0,0,0,2,26,4,2,2,0,0,10,20,8,0,0,6,10,0,2,4,4,4,2,2,0,6,2,0,6,4,4,0,10,10,22,8,4,0,2,0,6,4,98,0,10
2,0,2,0,0,0,0,6,0,4,0,20,10,2,0,0,0,64,0,8,0,8,2,0,0,0,0,6,4,4,0,2,2,0,2,4,12,8,0,6,10,0,0,0,0,0,0,2,10,2,0,2,2,4,2,0,0,14,4,10,4,10,20,2,2,2,4,10,0,0,6,0,0,4,0,2,0,0,2,0,0,4,0,0,0,0,2,0,2,6,0,2,0,0,12,2,2,10,2,0,22,28,12,0,0,0,6,0,2,0,0,6,0,2,2,6,0,6,0,8,0,0,10,6,4,2,0,0,4,2,2,0,114,4,8
2,0,0,0,2,0,2,20,8,6,0,26,10,8,0,0,0,74,0,26,0,0,2,0,2,2,0,8,4,4,0,4,4,2,2,20,0,8,0,8,0,6,8,0,2,0,2,2,6,4,12,0,2,6,0,0,0,0,0,0,4,12,14,0,0,6,12,6,14,4,8,2,2,2,2,0,4,2,0,0,0,8,0,4,4,0,2,0,2,8,0,2,4,0,24,0,0,6,0,0,32,20,20,6,0,0,0,0,2,0,0,4,2,10,28,0,14,8,0,6,0,0,6,14,10,12,0,6,4,0,2,12,102,8,14
2,2,0,0,0,0,18,2,2,8,0,12,16,4,0,0,0,68,8,30,4,0,4,0,2,2,2,10,8,12,4,0,2,0,4,22,4,2,2,12,0,2,2,0,0,0,0,6,12,20,0,0,0,2,4,0,6,14,6,4,4,14,8,2,6,0,2,0,2,2,8,0,6,2,0,0,2,2,0,0,2,16,6,4,0,0,0,2,4,2,0,2,0,0,44,0,2,10,4,0,12,10,30,4,0,8,14,4,8,8,4,2,6,0,18,0,2,2,0,12,0,8,16,16,2,0,0,4,2,6,4,0,112,4,0
2,0,0,2,0,2,4,8,2,24,0,34,2,2,0,0,0,66,8,22,0,2,10,0,0,4,2,6,10,6,0,2,2,12,0,14,4,0,0,12,2,0,2,0,0,0,2,0,0,4,24,0,0,4,4,2,2,8,2,6,8,6,18,4,0,6,12,2,8,6,8,0,2,2,0,0,2,2,2,0,0,8,0,4,0,0,0,2,0,2,0,2,0,0,22,0,0,4,0,12,32,8,6,6,4,6,26,0,10,0,0,18,2,8,2,10,4,0,2,10,2,2,12,16,6,8,0,0,4,0,0,4,94,8,0
2,2,2,0,0,0,2,8,2,14,0,24,8,2,0,0,0,62,16,14,0,2,12,0,0,0,2,6,12,8,4,0,12,16,4,28,4,4,2,14,2,0,2,0,0,2,0,0,6,10,0,12,4,2,2,2,2,26,0,0,2,12,2,2,4,4,10,0,8,12,6,2,8,6,0,2,0,0,0,0,0,12,2,4,0,12,0,2,0,6,4,4,0,2,40,0,2,0,0,0,36,16,26,2,0,0,4,0,0,2,4,2,4,0,8,8,2,4,4,4,0,4,22,30,6,0,0,6,24,8,0,4,126,4,0
2,2,6,0,0,0,24,0,8,10,2,30,10,8,0,0,0,46,6,6,0,6,8,0,8,2,4,2,8,4,0,0,4,8,0,18,6,2,6,8,2,2,12,0,0,0,0,0,0,2,2,2,0,2,2,0,2,4,0,2,8,20,22,8,12,0,12,16,0,2,12,0,4,2,12,0,0,0,4,2,0,8,0,2,2,18,10,0,0,2,0,4,0,2,26,0,0,6,6,2,18,4,2,4,2,2,4,0,2,0,2,4,2,0,2,0,0,0,6,12,2,0,10,12,22,0,2,0,0,4,4,4,104,4,0
2,0,0,4,4,2,4,0,2,14,0,40,2,6,0,0,0,62,4,8,4,2,4,0,2,6,10,6,8,4,0,2,10,22,0,18,6,2,4,6,2,4,2,0,0,0,0,4,6,10,86,4,0,6,2,2,0,10,4,0,0,10,24,0,12,12,6,2,0,6,12,0,4,2,2,0,10,4,0,8,4,6,4,2,0,2,10,2,0,18,2,0,0,0,48,0,4,4,6,2,20,4,42,2,0,0,8,0,2,4,2,2,4,0,4,0,6,0,2,12,0,6,12,12,10,6,2,0,6,4,14,6,68,8,0
2,14,6,0,0,0,10,6,0,8,0,14,0,4,0,0,6,54,16,22,0,12,4,2,2,2,0,14,32,10,2,4,4,0,2,30,6,2,0,8,0,2,6,0,2,0,2,8,10,16,12,2,0,0,8,6,4,6,8,8,2,8,12,0,8,14,8,8,4,10,10,8,0,0,0,0,0,2,4,0,2,4,0,6,0,16,4,4,4,8,2,2,0,0,26,0,0,4,2,0,22,2,28,2,0,0,4,0,0,2,0,14,0,2,4,0,2,0,0,4,0,4,4,18,2,6,2,4,4,0,8,2,102,6,0
2,0,2,0,8,0,10,4,10,10,0,26,16,2,0,0,2,74,14,4,0,4,6,2,2,2,8,0,0,10,2,8,10,0,0,36,0,2,0,8,0,0,6,0,2,0,0,0,2,14,38,2,2,0,2,0,0,12,8,10,4,8,26,8,8,6,6,4,0,8,6,16,4,4,0,0,6,2,10,0,0,6,0,0,0,6,2,0,0,10,0,2,0,0,18,2,4,4,2,0,20,2,40,2,0,6,2,0,6,0,6,2,8,10,28,0,0,0,4,12,4,2,8,22,10,2,0,2,10,4,10,2,132,10,0
2,0,0,0,0,0,4,10,2,10,0,26,0,8,0,0,0,56,10,16,10,8,6,0,6,0,0,0,6,8,0,0,0,0,0,32,4,0,4,12,0,4,8,4,0,0,0,6,0,8,14,2,0,4,4,2,2,4,0,0,4,0,12,2,14,6,14,10,0,6,14,2,4,4,2,0,0,4,0,4,0,14,0,12,0,14,0,0,0,0,0,0,0,0,18,6,4,16,2,4,30,8,40,2,0,0,0,0,6,6,0,0,2,6,8,4,6,0,10,20,0,14,32,12,4,12,0,2,0,2,6,2,126,8,0
2,0,6,0,0,0,16,4,0,12,0,0,0,6,0,0,0,0,14,14,4,10,18,0,0,0,4,0,0,0,2,10,10,2,2,12,0,6,2,0,0,0,0,0,0,0,0,4,4,4,46,0,0,0,8,4,0,4,0,2,0,6,10,0,2,0,4,6,10,0,6,4,4,6,12,0,2,2,0,0,0,12,2,4,0,4,0,2,0,0,0,0,0,0,18,0,0,0,6,0,0,0,46,0,0,6,16,0,2,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,22,0,0,2,14,2,0,0,0,18,6,0,8,6,4,0,4,2,0,0,0,2,10,0,10,6,18,6,8,0,0,2,0,0,0,0,0,0,0,0,2,10,2,12,6,4,0,0,2,6,4,4,8,28,0,4,6,2,10,2,2,18,0,0,8,0,0,6,0,0,0,0,6,2,24,4,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,2,4,6,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,20,0,0,0,6,2,0,0,0,4,18,4,10,10,0,0,2,2,0,0,0,4,4,12,16,4,14,2,6,2,0,2,2,0,2,0,0,2,4,2,14,20,0,0,8,4,10,4,2,4,8,2,2,20,0,18,10,6,6,8,6,10,8,4,2,6,0,8,0,0,0,0,6,0,8,8,12,6,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,10,0,0,2,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,0,0,0,0,0,0,2,0,0,2,6,4,0,0,0,10,8,2,2,0,2,0,6,0,0,0,0,0,6,8,0,0,8,0,4,0,0,0,2,0,0,2,0,0,4,2,12,14,0,2,0,4,0,2,6,6,6,0,4,38,0,10,6,0,8,30,12,18,6,2,4,0,0,2,2,2,0,0,10,2,28,2,14,0,2,0,0,0,0,0,0,8,0,0,0,4,0,0,0,40,6,0,10,18,0,0,0,0,0,4,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,12,0,0,4,8,0,0,0,0,10,6,0,4,2,0,4,6,6,0,0,0,4,6,2,4,18,14,0,0,4,0,0,6,0,0,0,0,0,4,6,2,6,4,0,10,0,4,8,0,8,14,14,8,12,0,0,4,12,2,22,6,20,16,2,6,4,0,2,4,0,0,0,10,0,14,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,10,10,2,2,14,2,2,2,10,0,0,0,0,2,8,6,0,26,10,0,10,0,0,0,0,0,0,0,2,10,10,24,4,0,0,2,6,2,12,0,4,4,2,4,10,0,0,2,18,6,14,10,14,2,10,6,2,0,2,2,0,0,0,10,2,2,2,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,14,6,4,4,4,0,4,4,6,0,0,0,0,10,24,4,6,10,2,0,0,0,0,6,0,2,0,0,0,2,8,12,16,0,0,0,6,14,12,0,4,12,0,2,16,0,0,0,6,18,22,10,18,4,10,2,4,0,2,0,6,2,2,8,8,36,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,0,0,0,0,0,0,0,0,0,4,14,2,0,0,0,4,8,0,16,0,2,2,0,2,0,0,0,6,2,10,0,0,10,8,0,2,0,0,0,0,0,0,0,0,8,4,6,10,0,4,0,2,4,2,0,0,4,4,16,20,0,0,0,12,10,10,8,10,0,4,8,4,0,0,0,0,0,0,8,2,42,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,6,2,22,0,24,10,8,0,0,0,48,18,8,0,2,10,2,2,2,2,4,8,8,0,0,0,0,8,0,8,2,4,6,0,6,6,0,0,0,0,4,4,0,0,0,0,0,0,0,2,22,0,0,2,4,26,0,2,14,2,4,14,2,8,0,2,2,2,0,2,2,2,0,0,6,2,0,0,2,4,2,6,0,2,10,2,0,24,0,0,10,2,0,6,22,10,10,0,4,2,0,6,4,12,0,6,0,2,0,2,4,0,2,0,0,6,6,6,4,0,0,4,0,0,0,130,0,6
3,0,0,0,2,0,2,2,2,10,0,18,4,2,0,0,0,64,2,8,8,0,4,0,6,4,2,10,4,2,0,0,0,0,0,28,18,8,0,4,0,4,2,2,0,2,0,4,6,2,2,4,4,8,6,0,0,20,0,0,2,12,8,0,2,6,2,6,4,0,12,0,0,2,0,0,0,2,4,4,0,2,0,2,0,0,8,0,0,8,0,6,0,0,22,2,4,8,4,0,14,10,0,18,0,0,0,0,10,2,12,0,6,4,6,0,0,4,2,12,6,0,4,14,4,2,0,2,8,0,0,0,94,4,6
3,0,0,0,0,0,0,2,0,8,0,22,10,4,0,0,0,52,10,10,0,0,0,0,0,2,2,4,2,6,0,6,2,0,0,10,16,2,0,16,0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,6,0,0,2,0,18,2,0,0,10,4,0,6,8,0,2,2,0,0,4,0,0,0,0,4,2,8,0,8,6,4,6,4,0,6,0,0,32,2,6,0,6,2,26,14,10,2,0,0,6,0,2,8,6,2,2,4,6,8,8,4,2,4,2,0,16,14,6,6,2,10,40,12,0,0,114,4,12
3,0,2,0,0,0,0,8,2,8,0,14,0,6,0,0,0,70,2,0,0,4,0,0,2,0,0,8,6,10,0,6,6,6,4,22,0,2,2,8,0,0,18,0,0,0,0,2,8,10,2,4,0,0,0,0,0,2,0,0,0,10,12,4,0,12,12,2,0,10,8,4,0,2,4,4,14,0,0,2,2,4,0,4,0,14,4,2,6,8,2,10,0,0,22,0,2,4,0,2,28,14,2,0,0,2,2,0,2,2,4,10,0,2,22,14,2,4,0,6,2,4,8,10,4,2,0,4,8,8,8,6,86,6,2
3,0,0,0,0,0,2,8,0,16,0,16,8,4,2,0,0,70,6,16,2,0,2,0,0,6,6,4,8,8,4,4,2,0,4,28,0,8,2,12,2,0,0,0,10,0,10,4,6,6,0,0,0,0,4,0,2,12,4,2,4,14,20,0,2,4,18,0,8,4,4,0,4,2,0,0,4,0,4,6,0,14,4,0,0,4,4,4,8,4,0,8,2,0,24,2,0,0,0,0,26,12,16,0,0,12,2,0,2,2,8,2,0,0,12,0,6,0,4,22,0,2,16,8,2,6,2,0,2,4,8,18,114,16,8
3,4,2,0,0,0,2,8,2,6,2,26,16,2,0,0,0,60,0,6,0,4,4,0,2,0,0,8,12,14,4,0,0,0,0,2,0,0,4,20,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6,0,2,2,0,16,6,6,10,12,8,24,6,8,6,6,0,0,0,6,8,2,8,0,10,2,14,0,8,6,4,4,6,2,10,4,4,26,2,4,10,0,2,36,12,24,20,2,0,32,2,16,4,2,0,0,8,12,0,4,0,2,12,0,8,12,36,6,8,4,6,8,14,8,14,90,4,6
3,0,2,0,0,0,4,16,4,8,2,28,12,2,0,0,0,54,10,14,0,2,6,2,2,0,0,2,8,4,2,0,8,12,0,28,2,0,0,8,0,0,0,0,0,0,0,4,6,4,0,0,0,12,8,2,4,14,4,2,4,10,22,0,2,0,10,6,16,10,10,0,6,0,8,0,4,0,0,2,0,14,0,8,4,22,4,2,0,0,0,14,0,0,22,0,12,0,0,0,20,18,8,4,0,8,0,0,2,4,8,0,4,2,4,0,2,0,2,10,0,2,14,14,12,2,2,2,6,0,8,0,124,2,10
3,0,0,0,0,0,0,2,2,12,2,10,24,2,0,0,0,70,2,8,14,4,10,2,4,0,0,6,2,16,2,2,0,4,0,20,0,2,8,8,6,10,0,0,0,0,0,0,2,4,4,0,0,2,0,2,2,8,0,0,6,2,14,2,2,2,10,2,10,6,10,2,4,2,0,0,18,6,2,2,2,8,0,6,0,2,8,2,0,2,0,6,0,0,20,0,10,8,2,0,38,10,32,12,0,6,4,0,2,2,4,16,4,0,30,2,0,0,2,10,4,2,8,10,6,4,4,4,2,16,6,0,100,6,4
3,2,2,0,2,0,4,6,4,8,0,12,12,2,0,0,0,84,10,2,0,6,8,2,0,0,0,0,2,6,2,6,6,4,0,0,2,4,4,10,4,2,0,0,6,0,2,0,4,8,2,0,0,2,4,0,0,2,2,0,4,6,16,0,4,14,30,4,6,8,8,4,16,0,16,0,2,4,4,6,4,8,0,2,0,4,6,2,2,0,0,4,0,2,34,0,16,12,4,0,26,10,42,2,0,12,20,2,2,6,0,0,2,0,22,4,2,0,2,18,2,4,24,6,14,6,2,0,2,2,4,0,76,2,10
3,2,0,0,0,0,8,6,0,12,0,22,2,12,0,0,0,52,2,4,0,0,2,0,2,0,0,6,8,12,0,20,20,2,2,14,4,8,4,8,0,0,0,0,0,0,0,4,6,14,12,0,0,4,12,12,8,0,0,0,0,6,22,4,2,10,4,10,38,4,10,0,2,4,2,0,4,2,0,4,2,4,0,0,4,6,2,2,4,0,2,18,2,2,18,0,6,6,2,0,22,8,30,6,4,6,2,0,2,4,4,4,6,0,8,22,2,0,4,6,0,2,10,10,2,4,6,2,18,0,0,0,92,4,12
3,0,2,0,6,0,0,6,0,18,0,30,6,4,0,2,2,78,2,6,0,8,6,2,0,0,4,6,8,6,4,2,12,16,0,16,2,10,2,2,0,2,0,0,2,0,0,10,8,14,2,2,0,6,0,0,0,16,0,0,2,8,8,2,2,2,12,4,8,12,8,6,8,12,8,2,4,2,0,2,0,4,0,0,0,8,8,2,4,2,0,4,0,0,22,2,0,6,4,2,26,8,34,2,0,0,6,0,2,0,4,0,8,2,28,14,4,0,10,8,2,6,14,14,4,4,6,0,4,8,6,0,116,8,12
